transcript_id	gene_symbol	gene_family	n_conditions	n_MANE_higher	n_CDS_higher	n_equal	n_CDS_zero	frac_MANE_higher	frac_CDS_higher	frac_CDS_zero	median_ratio_mane_over_cds	median_tpm_mane	median_tpm_cds	classification
ENST00000261879.10	APH1B		22	22	0	0	0	1.0	0.0	0.0	1.2552	50.3345	28.9546	MANE_inflated
ENST00000382171.2	KRTAP5-1		22	22	0	0	0	1.0	0.0	0.0	1.2551	51.4657	41.0538	MANE_inflated
ENST00000221476.4	CKM		22	22	0	0	0	1.0	0.0	0.0	1.255	51.4561	38.0855	MANE_inflated
ENST00000245046.7	EMC3		22	22	0	0	0	1.0	0.0	0.0	1.255	51.1558	34.4508	MANE_inflated
ENST00000375654.5	HSPA1L		22	22	0	0	0	1.0	0.0	0.0	1.255	50.7327	40.5647	MANE_inflated
ENST00000392161.4	ZFP82		22	22	0	0	0	1.0	0.0	0.0	1.255	50.0316	19.0543	MANE_inflated
ENST00000309657.8	RCE1		22	22	0	0	0	1.0	0.0	0.0	1.2549	51.2996	36.955	MANE_inflated
ENST00000375651.7	HSPA1A		22	22	0	0	0	1.0	0.0	0.0	1.2549	51.5815	43.0822	MANE_inflated
ENST00000390673.2	TAS2R19		22	22	0	0	0	1.0	0.0	0.0	1.2549	51.4563	41.062	MANE_inflated
ENST00000650450.2	DCLRE1B		22	22	0	0	0	1.0	0.0	0.0	1.2547	50.4089	41.7461	MANE_inflated
ENST00000265806.12	R3HCC1		22	22	0	0	0	1.0	0.0	0.0	1.2546	51.4562	37.9532	MANE_inflated
ENST00000296387.6	CLDN19		22	20	2	0	0	0.909	0.091	0.0	1.2546	50.0272	23.6644	MANE_inflated
ENST00000429299.3	LTB		22	22	0	0	0	1.0	0.0	0.0	1.2546	51.4524	41.1446	MANE_inflated
ENST00000298852.8	PSMC3		22	22	0	0	0	1.0	0.0	0.0	1.2544	51.4558	34.9685	MANE_inflated
ENST00000284110.2	HS3ST3A1		22	22	0	0	0	1.0	0.0	0.0	1.2543	50.294	40.5281	MANE_inflated
ENST00000278780.7	OVOL2		22	22	0	0	0	1.0	0.0	0.0	1.2542	51.4674	41.611	MANE_inflated
ENST00000442697.7	DNAJB14		22	22	0	0	0	1.0	0.0	0.0	1.2542	50.0538	33.8088	MANE_inflated
ENST00000644743.1	PITX2		22	22	0	0	0	1.0	0.0	0.0	1.2542	51.0914	40.865	MANE_inflated
ENST00000434651.7	HLA-DQB1	HLA	22	22	0	0	0	1.0	0.0	0.0	1.2541	51.4794	41.6429	MANE_inflated
ENST00000504750.6	FRG2		22	20	2	0	0	0.909	0.091	0.0	1.254	46.8362	36.6908	MANE_inflated
ENST00000506868.1	TAS2R50		22	22	0	0	0	1.0	0.0	0.0	1.254	51.4562	41.0919	MANE_inflated
ENST00000270223.7	DMWD		22	22	0	0	0	1.0	0.0	0.0	1.2538	50.5399	40.2837	MANE_inflated
ENST00000273596.8	ABHD14A		22	22	0	0	0	1.0	0.0	0.0	1.2538	51.4475	41.4749	MANE_inflated
ENST00000227638.8	PANX1		22	22	0	0	0	1.0	0.0	0.0	1.2537	50.7687	42.6557	MANE_inflated
ENST00000334409.10	PDCD1		22	22	0	0	0	1.0	0.0	0.0	1.2537	51.311	40.8198	MANE_inflated
ENST00000375128.5	XPA		22	22	0	0	0	1.0	0.0	0.0	1.2536	51.454	40.8941	MANE_inflated
ENST00000400113.8	TUBA3C	tubulin_alpha	22	22	0	0	0	1.0	0.0	0.0	1.2536	51.4783	41.1134	MANE_inflated
ENST00000431845.3	ZBTB22		22	22	0	0	0	1.0	0.0	0.0	1.2536	50.8257	40.5806	MANE_inflated
ENST00000594369.6	ZNF446		22	22	0	0	0	1.0	0.0	0.0	1.2534	51.3957	40.7266	MANE_inflated
ENST00000265825.6	FSCN3		22	22	0	0	0	1.0	0.0	0.0	1.253	51.3898	40.9686	MANE_inflated
ENST00000311268.8	GPR162		22	22	0	0	0	1.0	0.0	0.0	1.253	50.9776	40.3764	MANE_inflated
ENST00000312988.9	TUBA3E	tubulin_alpha	22	22	0	0	0	1.0	0.0	0.0	1.253	51.4783	41.132	MANE_inflated
ENST00000330368.3	ACTRT3		22	22	0	0	0	1.0	0.0	0.0	1.253	51.4573	41.1446	MANE_inflated
ENST00000458573.3	LMOD2		22	22	0	0	0	1.0	0.0	0.0	1.253	51.0856	40.8683	MANE_inflated
ENST00000539798.3	KLHL35		22	22	0	0	0	1.0	0.0	0.0	1.2529	51.3605	41.0565	MANE_inflated
ENST00000244333.4	LYPD3		22	22	0	0	0	1.0	0.0	0.0	1.2527	51.4798	41.306	MANE_inflated
ENST00000253354.2	BPIFB1		22	22	0	0	0	1.0	0.0	0.0	1.2527	51.457	33.0958	MANE_inflated
ENST00000315170.13	PRSS50		22	22	0	0	0	1.0	0.0	0.0	1.2527	51.453	40.3105	MANE_inflated
ENST00000609684.3	PCDHB16		22	22	0	0	0	1.0	0.0	0.0	1.2526	50.3334	39.983	MANE_inflated
ENST00000344941.3	SLC15A5		22	22	0	0	0	1.0	0.0	0.0	1.2525	50.9815	37.4009	MANE_inflated
ENST00000320516.5	DRC2		22	22	0	0	0	1.0	0.0	0.0	1.2524	51.4584	38.54	MANE_inflated
ENST00000340438.6	GSPT2		22	22	0	0	0	1.0	0.0	0.0	1.2524	50.7271	40.6138	MANE_inflated
ENST00000371818.9	IFIT3		22	22	0	0	0	1.0	0.0	0.0	1.2524	50.9868	40.9162	MANE_inflated
ENST00000614725.2	KIR2DS3		16	16	0	0	0	1.0	0.0	0.0	1.2524	33.9418	21.4061	MANE_inflated
ENST00000332438.4	CCR10		22	22	0	0	0	1.0	0.0	0.0	1.2523	51.4408	40.4009	MANE_inflated
ENST00000544301.7	VIM		22	22	0	0	0	1.0	0.0	0.0	1.2523	51.365	38.2224	MANE_inflated
ENST00000231173.6	PCDHB15		22	22	0	0	0	1.0	0.0	0.0	1.2521	50.3115	39.9392	MANE_inflated
ENST00000505956.6	EFCAB12		22	22	0	0	0	1.0	0.0	0.0	1.2521	51.3678	38.965	MANE_inflated
ENST00000248342.9	EIF3K		22	22	0	0	0	1.0	0.0	0.0	1.252	51.4257	36.2825	MANE_inflated
ENST00000244043.5	PTGIS		22	14	8	0	0	0.636	0.364	0.0	1.2519	50.149	32.3187	MANE_inflated
ENST00000361871.8	MSRB1		22	17	5	0	0	0.773	0.227	0.0	1.2516	51.4745	34.7743	MANE_inflated
ENST00000221665.5	FIZ1		22	22	0	0	0	1.0	0.0	0.0	1.2515	50.8439	41.1878	MANE_inflated
ENST00000334241.9	ZNF555		22	22	0	0	0	1.0	0.0	0.0	1.2515	49.8145	41.4733	MANE_inflated
ENST00000367109.8	DYRK3		22	22	0	0	0	1.0	0.0	0.0	1.2515	49.835	41.2756	MANE_inflated
ENST00000272852.4	CPO		22	22	0	0	0	1.0	0.0	0.0	1.2513	51.4515	34.4218	MANE_inflated
ENST00000245812.8	ALKBH7		22	22	0	0	0	1.0	0.0	0.0	1.2512	51.4849	41.8292	MANE_inflated
ENST00000328404.8	CATSPERZ		22	22	0	0	0	1.0	0.0	0.0	1.2512	51.4265	42.7004	MANE_inflated
ENST00000293414.6	ASB16		22	22	0	0	0	1.0	0.0	0.0	1.2511	51.2559	41.7775	MANE_inflated
ENST00000305883.6	KLF11		22	22	0	0	0	1.0	0.0	0.0	1.2511	50.3347	42.0052	MANE_inflated
ENST00000334994.6	LRRC70		22	22	0	0	0	1.0	0.0	0.0	1.2511	51.165	40.5977	MANE_inflated
ENST00000366510.4	SCCPDH		22	22	0	0	0	1.0	0.0	0.0	1.2511	51.4261	32.6136	MANE_inflated
ENST00000233121.7	MAPRE3		22	22	0	0	0	1.0	0.0	0.0	1.2508	51.4592	40.9345	MANE_inflated
ENST00000427197.2	SLC35G1		22	22	0	0	0	1.0	0.0	0.0	1.2508	50.4764	41.8137	MANE_inflated
ENST00000266556.8	TAPBPL		22	22	0	0	0	1.0	0.0	0.0	1.2506	51.3469	40.1767	MANE_inflated
ENST00000382771.9	SERPINB5		22	22	0	0	0	1.0	0.0	0.0	1.2506	51.0041	34.76	MANE_inflated
ENST00000325719.4	OR52K2	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2505	51.4473	41.2075	MANE_inflated
ENST00000274813.4	MMUT		22	22	0	0	0	1.0	0.0	0.0	1.2504	50.5196	36.3914	MANE_inflated
ENST00000291823.3	HIPK4		22	22	0	0	0	1.0	0.0	0.0	1.2504	51.0008	41.2394	MANE_inflated
ENST00000390675.2	TAS2R31		22	22	0	0	0	1.0	0.0	0.0	1.2504	51.156	40.9363	MANE_inflated
ENST00000252809.3	GDF15		22	22	0	0	0	1.0	0.0	0.0	1.2501	51.4614	41.4392	MANE_inflated
ENST00000253329.3	PPIL4		22	22	0	0	0	1.0	0.0	0.0	1.25	50.8561	32.8563	MANE_inflated
ENST00000327741.9	KRT81		22	22	0	0	0	1.0	0.0	0.0	1.25	51.4591	39.2197	MANE_inflated
ENST00000397762.6	RAB2B		22	21	1	0	0	0.955	0.045	0.0	1.25	50.9389	30.4049	MANE_inflated
ENST00000252321.5	KCNA5		22	22	0	0	0	1.0	0.0	0.0	1.2498	50.6778	40.6085	MANE_inflated
ENST00000270014.7	ZNF155		22	22	0	0	0	1.0	0.0	0.0	1.2498	50.9026	41.1264	MANE_inflated
ENST00000272452.7	SULT1C4		22	22	0	0	0	1.0	0.0	0.0	1.2498	50.8345	41.6711	MANE_inflated
ENST00000249330.3	VGF		22	22	0	0	0	1.0	0.0	0.0	1.2497	50.8906	40.6257	MANE_inflated
ENST00000007699.10	YBX2		22	22	0	0	0	1.0	0.0	0.0	1.2494	51.3852	38.9982	MANE_inflated
ENST00000240615.3	TAS2R8		22	22	0	0	0	1.0	0.0	0.0	1.2494	51.4513	41.58	MANE_inflated
ENST00000260324.12	SQOR		22	22	0	0	0	1.0	0.0	0.0	1.2494	51.4576	36.3406	MANE_inflated
ENST00000264381.8	BCHE		22	22	0	0	0	1.0	0.0	0.0	1.2493	51.0298	41.1983	MANE_inflated
ENST00000329399.7	PDLIM1		22	22	0	0	0	1.0	0.0	0.0	1.2493	51.4545	40.0054	MANE_inflated
ENST00000335238.4	OR4C12	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2493	51.4474	41.133	MANE_inflated
ENST00000422318.7	NT5DC2		22	22	0	0	0	1.0	0.0	0.0	1.2493	51.8192	33.6446	MANE_inflated
ENST00000223061.6	PCOLCE		22	22	0	0	0	1.0	0.0	0.0	1.2491	51.4556	36.3617	MANE_inflated
ENST00000636216.1	AC092442.3		14	14	0	0	0	1.0	0.0	0.0	1.249	51.0712	42.6753	MANE_inflated
ENST00000674075.1	RP11-57C19.8		9	9	0	0	0	1.0	0.0	0.0	1.249	51.4574	43.8047	MANE_inflated
ENST00000713558.1	RP11-512M8.12		14	14	0	0	0	1.0	0.0	0.0	1.249	51.0512	42.6298	MANE_inflated
ENST00000268793.6	DPEP3		22	22	0	0	0	1.0	0.0	0.0	1.2489	50.4755	35.0776	MANE_inflated
ENST00000320542.4	MBOAT4		22	22	0	0	0	1.0	0.0	0.0	1.2488	51.457	41.2728	MANE_inflated
ENST00000375782.2	TMEM82		22	22	0	0	0	1.0	0.0	0.0	1.2488	51.4546	40.4792	MANE_inflated
ENST00000314103.6	CHAF1B		22	22	0	0	0	1.0	0.0	0.0	1.2487	50.4907	34.7473	MANE_inflated
ENST00000249806.11	CLN6		22	22	0	0	0	1.0	0.0	0.0	1.2486	51.3375	41.4136	MANE_inflated
ENST00000396651.8	RPS8	ribosomal_protein_S	22	22	0	0	0	1.0	0.0	0.0	1.2485	51.4263	40.4629	MANE_inflated
ENST00000301653.9	KRT16		22	22	0	0	0	1.0	0.0	0.0	1.2483	51.4572	38.5396	MANE_inflated
ENST00000646124.2	LZTR1		22	22	0	0	0	1.0	0.0	0.0	1.2483	50.4781	31.9617	MANE_inflated
ENST00000262633.9	RBM42		22	22	0	0	0	1.0	0.0	0.0	1.2481	51.4575	36.1875	MANE_inflated
ENST00000299665.3	CLEC4D		22	19	3	0	0	0.864	0.136	0.0	1.2481	51.4145	41.2535	MANE_inflated
ENST00000437139.7	TMEM107		22	14	8	0	0	0.636	0.364	0.0	1.2481	51.5251	26.8846	MANE_inflated
ENST00000192314.7	GAL3ST2		22	22	0	0	0	1.0	0.0	0.0	1.2479	51.4658	41.9866	MANE_inflated
ENST00000219789.11	CDIPT		22	19	3	0	0	0.864	0.136	0.0	1.2479	51.4818	41.5611	MANE_inflated
ENST00000301244.12	SPINT2		22	22	0	0	0	1.0	0.0	0.0	1.2477	51.4335	41.4859	MANE_inflated
ENST00000311208.13	KRT17		22	22	0	0	0	1.0	0.0	0.0	1.2476	51.2743	38.8635	MANE_inflated
ENST00000306869.7	DCXR		22	22	0	0	0	1.0	0.0	0.0	1.2474	51.4335	34.6035	MANE_inflated
ENST00000401542.3	LRRC72		22	22	0	0	0	1.0	0.0	0.0	1.2474	51.4045	37.4324	MANE_inflated
ENST00000641740.2	OR6C3	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2473	51.4575	41.2324	MANE_inflated
ENST00000294829.5	GARIN4		22	22	0	0	0	1.0	0.0	0.0	1.2472	51.029	40.6675	MANE_inflated
ENST00000236671.7	CTSD		22	22	0	0	0	1.0	0.0	0.0	1.2471	51.4354	36.9205	MANE_inflated
ENST00000377073.4	ZNF157		22	22	0	0	0	1.0	0.0	0.0	1.247	50.9432	41.4044	MANE_inflated
ENST00000398545.5	CFAP53		22	22	0	0	0	1.0	0.0	0.0	1.2469	51.4587	39.5401	MANE_inflated
ENST00000508540.6	CHAD		22	22	0	0	0	1.0	0.0	0.0	1.2469	51.4577	41.9314	MANE_inflated
ENST00000379095.5	NGRN		22	22	0	0	0	1.0	0.0	0.0	1.2468	51.4641	42.2425	MANE_inflated
ENST00000369085.8	BAG3		22	22	0	0	0	1.0	0.0	0.0	1.2467	50.9143	41.5228	MANE_inflated
ENST00000614228.2	GRIFIN		22	20	2	0	0	0.909	0.091	0.0	1.2467	51.3989	39.8615	MANE_inflated
ENST00000252456.7	CNN1		22	22	0	0	0	1.0	0.0	0.0	1.2466	51.4553	40.2599	MANE_inflated
ENST00000265132.8	AMBP		22	22	0	0	0	1.0	0.0	0.0	1.2466	51.4518	35.3569	MANE_inflated
ENST00000494426.2	CLIC3		22	22	0	0	0	1.0	0.0	0.0	1.2466	51.4296	39.2511	MANE_inflated
ENST00000274721.8	GFRA3		22	22	0	0	0	1.0	0.0	0.0	1.2465	51.4485	39.4749	MANE_inflated
ENST00000310169.3	CHRNA9		22	22	0	0	0	1.0	0.0	0.0	1.2464	51.1429	42.262	MANE_inflated
ENST00000379751.5	CENPB		22	22	0	0	0	1.0	0.0	0.0	1.2464	50.6878	40.666	MANE_inflated
ENST00000217182.6	EEF1A2		22	22	0	0	0	1.0	0.0	0.0	1.2463	51.2944	40.145	MANE_inflated
ENST00000299736.5	CENPV		22	22	0	0	0	1.0	0.0	0.0	1.2462	51.4491	40.6191	MANE_inflated
ENST00000323563.8	MRPS31		22	22	0	0	0	1.0	0.0	0.0	1.2462	51.4552	40.1402	MANE_inflated
ENST00000274306.7	GZMA		22	22	0	0	0	1.0	0.0	0.0	1.246	51.4372	39.48	MANE_inflated
ENST00000312403.10	PGA5		22	21	1	0	0	0.955	0.045	0.0	1.246	45.0062	36.2519	MANE_inflated
ENST00000324436.5	ACTL9		22	22	0	0	0	1.0	0.0	0.0	1.246	51.4539	40.9282	MANE_inflated
ENST00000327582.5	OXCT2		22	22	0	0	0	1.0	0.0	0.0	1.246	51.418	40.9138	MANE_inflated
ENST00000381401.11	SLC25A6		22	22	0	0	0	1.0	0.0	0.0	1.2459	51.4748	40.7428	MANE_inflated
ENST00000447750.7	GDI1		22	22	0	0	0	1.0	0.0	0.0	1.2458	51.3077	35.5679	MANE_inflated
ENST00000250535.5	CDO1		22	19	3	0	0	0.864	0.136	0.0	1.2456	51.4789	42.0299	MANE_inflated
ENST00000256545.9	EMC7		22	22	0	0	0	1.0	0.0	0.0	1.2456	51.4475	40.7223	MANE_inflated
ENST00000345530.8	WDR35		22	22	0	0	0	1.0	0.0	0.0	1.2456	51.4609	38.8051	MANE_inflated
ENST00000370418.8	CPN1		22	22	0	0	0	1.0	0.0	0.0	1.2456	50.4826	38.1716	MANE_inflated
ENST00000406256.8	GDPD3		22	22	0	0	0	1.0	0.0	0.0	1.2456	51.4478	33.4481	MANE_inflated
ENST00000449290.6	TRIM51		22	22	0	0	0	1.0	0.0	0.0	1.2456	51.1835	40.3782	MANE_inflated
ENST00000371809.3	IFIT1B		22	22	0	0	0	1.0	0.0	0.0	1.2454	51.3483	40.9781	MANE_inflated
ENST00000408953.4	FAM200C		22	22	0	0	0	1.0	0.0	0.0	1.2452	50.746	40.6791	MANE_inflated
ENST00000257549.9	SDS		22	22	0	0	0	1.0	0.0	0.0	1.2451	51.4566	39.1865	MANE_inflated
ENST00000322653.7	OR52H1	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2451	51.4582	41.5109	MANE_inflated
ENST00000382533.9	SAP18		22	14	8	0	0	0.636	0.364	0.0	1.2451	50.8271	28.5883	MANE_inflated
ENST00000427401.9	ZNF737		22	22	0	0	0	1.0	0.0	0.0	1.2451	49.8313	41.5895	MANE_inflated
ENST00000253108.9	EIF3G		22	22	0	0	0	1.0	0.0	0.0	1.245	48.577	33.4273	MANE_inflated
ENST00000314787.8	PINX1		22	22	0	0	0	1.0	0.0	0.0	1.245	51.456	40.0641	MANE_inflated
ENST00000329582.9	IL20RB		22	22	0	0	0	1.0	0.0	0.0	1.245	51.4455	41.1473	MANE_inflated
ENST00000361256.10	SPOUT1		22	22	0	0	0	1.0	0.0	0.0	1.245	51.4954	32.0337	MANE_inflated
ENST00000368820.4	LINGO4		22	22	0	0	0	1.0	0.0	0.0	1.245	50.8349	40.6818	MANE_inflated
ENST00000370862.4	HCRTR2		22	22	0	0	0	1.0	0.0	0.0	1.245	51.4562	39.9243	MANE_inflated
ENST00000379491.5	GCM2		22	22	0	0	0	1.0	0.0	0.0	1.245	50.9574	42.0862	MANE_inflated
ENST00000561754.4	TLE7		22	22	0	0	0	1.0	0.0	0.0	1.2449	51.1093	38.7246	MANE_inflated
ENST00000300692.9	CD3D		22	19	3	0	0	0.864	0.136	0.0	1.2448	51.417	42.8327	MANE_inflated
ENST00000344575.5	FZD9		22	22	0	0	0	1.0	0.0	0.0	1.2446	50.9987	40.6754	MANE_inflated
ENST00000262776.8	LGALS3BP		22	22	0	0	0	1.0	0.0	0.0	1.2445	51.2373	41.4624	MANE_inflated
ENST00000264995.8	MRPL3		22	22	0	0	0	1.0	0.0	0.0	1.2443	51.4577	38.1858	MANE_inflated
ENST00000319760.8	OR4A5	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2443	51.4476	41.4102	MANE_inflated
ENST00000332836.7	NLRP9		22	22	0	0	0	1.0	0.0	0.0	1.2442	49.2453	41.4496	MANE_inflated
ENST00000290015.7	WNT9B		22	22	0	0	0	1.0	0.0	0.0	1.2441	50.1486	30.4149	MANE_inflated
ENST00000222693.5	CAV2		22	14	8	0	0	0.636	0.364	0.0	1.2438	50.6844	25.2165	MANE_inflated
ENST00000300057.5	MESP1		22	22	0	0	0	1.0	0.0	0.0	1.2438	51.459	41.392	MANE_inflated
ENST00000366609.4	IRF2BP2		22	22	0	0	0	1.0	0.0	0.0	1.2438	50.0828	41.0919	MANE_inflated
ENST00000276914.7	PLIN2		22	22	0	0	0	1.0	0.0	0.0	1.2437	51.4593	39.9074	MANE_inflated
ENST00000318388.11	NDUFV2		22	22	0	0	0	1.0	0.0	0.0	1.2435	51.434	34.4965	MANE_inflated
ENST00000200457.9	TRIP6		22	22	0	0	0	1.0	0.0	0.0	1.2434	51.4575	37.1641	MANE_inflated
ENST00000329805.6	MFSD6L		22	22	0	0	0	1.0	0.0	0.0	1.2434	51.0761	40.7005	MANE_inflated
ENST00000355612.7	KRT39		22	22	0	0	0	1.0	0.0	0.0	1.2434	51.4581	40.4102	MANE_inflated
ENST00000369951.9	OPN1LW		22	22	0	0	0	1.0	0.0	0.0	1.2434	51.445	39.9513	MANE_inflated
ENST00000374882.8	PSMB8		22	22	0	0	0	1.0	0.0	0.0	1.2434	51.4489	40.9969	MANE_inflated
ENST00000688009.1	TSC22D2		22	22	0	0	0	1.0	0.0	0.0	1.2434	49.7082	27.3767	MANE_inflated
ENST00000367948.7	FCRLB		22	22	0	0	0	1.0	0.0	0.0	1.2433	51.483	40.7343	MANE_inflated
ENST00000330333.11	BACE2		22	22	0	0	0	1.0	0.0	0.0	1.2431	49.8457	37.219	MANE_inflated
ENST00000254260.8	RHPN2		22	22	0	0	0	1.0	0.0	0.0	1.243	50.6536	33.2214	MANE_inflated
ENST00000302165.5	IRF2BP1		22	22	0	0	0	1.0	0.0	0.0	1.243	50.8809	40.706	MANE_inflated
ENST00000677451.1	SERPINA12		22	22	0	0	0	1.0	0.0	0.0	1.243	51.4655	41.5438	MANE_inflated
ENST00000553110.8	RPL36A	ribosomal_protein_L	22	19	3	0	0	0.864	0.136	0.0	1.2429	51.4244	39.694	MANE_inflated
ENST00000377687.6	KLF5		22	22	0	0	0	1.0	0.0	0.0	1.2428	50.5391	42.3888	MANE_inflated
ENST00000214869.7	TMED1		22	22	0	0	0	1.0	0.0	0.0	1.2427	51.4616	42.7051	MANE_inflated
ENST00000662584.2	STRA8		22	22	0	0	0	1.0	0.0	0.0	1.2427	51.4537	36.8039	MANE_inflated
ENST00000221233.9	EXOSC5		22	22	0	0	0	1.0	0.0	0.0	1.2426	51.4444	40.1775	MANE_inflated
ENST00000294964.6	PKDCC		22	22	0	0	0	1.0	0.0	0.0	1.2424	51.0723	40.6512	MANE_inflated
ENST00000317749.9	DRICH1		22	19	1	0	2	0.864	0.045	0.091	1.2423	51.5511	38.8592	MANE_inflated
ENST00000699333.1	ZNF550		22	14	8	0	0	0.636	0.364	0.0	1.2423	49.9578	24.998	MANE_inflated
ENST00000243911.2	MC3R		22	22	0	0	0	1.0	0.0	0.0	1.2422	51.4479	41.2178	MANE_inflated
ENST00000279101.10	CABLES2		22	22	0	0	0	1.0	0.0	0.0	1.2422	50.6957	30.9183	MANE_inflated
ENST00000619721.6	MFRP		22	22	0	0	0	1.0	0.0	0.0	1.2421	51.0156	35.1989	MANE_inflated
ENST00000253047.7	TMEM160		22	22	0	0	0	1.0	0.0	0.0	1.242	51.4639	41.5729	MANE_inflated
ENST00000331593.6	BMP8A		22	22	0	0	0	1.0	0.0	0.0	1.242	50.0757	31.1347	MANE_inflated
ENST00000333625.3	IFNL1		22	22	0	0	0	1.0	0.0	0.0	1.242	51.4261	40.8927	MANE_inflated
ENST00000290363.6	CIART		22	22	0	0	0	1.0	0.0	0.0	1.2418	51.3854	42.4751	MANE_inflated
ENST00000380728.7	GPS2		22	22	0	0	0	1.0	0.0	0.0	1.2418	51.4501	35.4085	MANE_inflated
ENST00000610935.2	ZNF787		22	22	0	0	0	1.0	0.0	0.0	1.2418	51.4003	40.4753	MANE_inflated
ENST00000696123.1	TIMM17B		22	22	0	0	0	1.0	0.0	0.0	1.2418	51.4304	38.7344	MANE_inflated
ENST00000222286.9	GAPDHS		22	22	0	0	0	1.0	0.0	0.0	1.2416	51.4547	34.7629	MANE_inflated
ENST00000317697.8	ASB8		22	22	0	0	0	1.0	0.0	0.0	1.2416	50.9417	33.24	MANE_inflated
ENST00000339249.5	ZNF449		22	22	0	0	0	1.0	0.0	0.0	1.2416	50.3475	41.9537	MANE_inflated
ENST00000377960.9	GLIPR2		22	14	2	0	6	0.636	0.091	0.273	1.2414	51.4318	11.2852	MANE_inflated
ENST00000311378.5	WFIKKN2		22	22	0	0	0	1.0	0.0	0.0	1.2412	50.4853	41.1417	MANE_inflated
ENST00000313468.10	NDUFS8		22	22	0	0	0	1.0	0.0	0.0	1.2411	51.4216	35.9819	MANE_inflated
ENST00000372237.8	TMEM53		22	22	0	0	0	1.0	0.0	0.0	1.2411	51.1382	41.4073	MANE_inflated
ENST00000338637.13	ZNF81		22	14	8	0	0	0.636	0.364	0.0	1.2409	49.6081	37.264	MANE_inflated
ENST00000369769.4	KCNA3		22	22	0	0	0	1.0	0.0	0.0	1.2409	50.9179	40.7309	MANE_inflated
ENST00000273936.6	CABS1		22	22	0	0	0	1.0	0.0	0.0	1.2408	51.4556	41.1423	MANE_inflated
ENST00000317746.3	UGT2B17		22	22	0	0	0	1.0	0.0	0.0	1.2408	51.3105	41.8483	MANE_inflated
ENST00000448841.7	WBP1L		22	22	0	0	0	1.0	0.0	0.0	1.2407	50.3121	43.0054	MANE_inflated
ENST00000361566.7	KRT19		22	22	0	0	0	1.0	0.0	0.0	1.2404	51.4539	40.6913	MANE_inflated
ENST00000600991.6	TEX13A		22	22	0	0	0	1.0	0.0	0.0	1.2403	51.465	41.4292	MANE_inflated
ENST00000233630.11	PCGF1		22	22	0	0	0	1.0	0.0	0.0	1.2402	51.4381	33.8674	MANE_inflated
ENST00000291934.4	TMEM190		22	22	0	0	0	1.0	0.0	0.0	1.2401	51.4015	37.5171	MANE_inflated
ENST00000370383.5	EPHX4		22	22	0	0	0	1.0	0.0	0.0	1.2401	51.4545	39.7291	MANE_inflated
ENST00000682466.1	SPAM1		22	22	0	0	0	1.0	0.0	0.0	1.2401	51.3583	41.3674	MANE_inflated
ENST00000332517.4	TRIML1		22	22	0	0	0	1.0	0.0	0.0	1.24	50.4432	41.328	MANE_inflated
ENST00000226218.9	VTN		22	22	0	0	0	1.0	0.0	0.0	1.2399	51.4569	39.2269	MANE_inflated
ENST00000506618.5	PRPS1L1		22	22	0	0	0	1.0	0.0	0.0	1.2398	51.4585	41.5631	MANE_inflated
ENST00000225430.9	RPL19	ribosomal_protein_L	22	21	1	0	0	0.955	0.045	0.0	1.2397	51.4216	40.5976	MANE_inflated
ENST00000240189.2	PRAMEF2		22	22	0	0	0	1.0	0.0	0.0	1.2395	51.33	41.5795	MANE_inflated
ENST00000296473.8	MON1A		22	22	0	0	0	1.0	0.0	0.0	1.2395	51.4586	41.6885	MANE_inflated
ENST00000317147.10	CNOT1		22	22	0	0	0	1.0	0.0	0.0	1.2395	51.4693	34.4531	MANE_inflated
ENST00000381346.9	RDH11		22	22	0	0	0	1.0	0.0	0.0	1.2395	51.0323	39.4108	MANE_inflated
ENST00000252453.12	ANGPTL8		22	22	0	0	0	1.0	0.0	0.0	1.2394	51.4515	42.465	MANE_inflated
ENST00000292574.4	TEKTL1		22	22	0	0	0	1.0	0.0	0.0	1.2394	51.4582	40.463	MANE_inflated
ENST00000458694.6	PRICKLE4		22	22	0	0	0	1.0	0.0	0.0	1.2394	51.4577	40.5017	MANE_inflated
ENST00000295266.6	PDHA2		22	22	0	0	0	1.0	0.0	0.0	1.2393	51.4536	41.1603	MANE_inflated
ENST00000391967.7	LAD1		22	22	0	0	0	1.0	0.0	0.0	1.2391	51.001	35.3473	MANE_inflated
ENST00000296641.5	F2RL2		22	22	0	0	0	1.0	0.0	0.0	1.2389	50.4993	40.8804	MANE_inflated
ENST00000621441.5	EXOC5		22	22	0	0	0	1.0	0.0	0.0	1.2389	49.951	26.9232	MANE_inflated
ENST00000320477.10	CIDEA		22	22	0	0	0	1.0	0.0	0.0	1.2388	51.4449	41.529	MANE_inflated
ENST00000381003.7	FAM9A		22	22	0	0	0	1.0	0.0	0.0	1.2388	48.904	37.2248	MANE_inflated
ENST00000301452.5	ACER1		22	22	0	0	0	1.0	0.0	0.0	1.2385	50.4697	41.0606	MANE_inflated
ENST00000436041.6	PRAMEF27		22	22	0	0	0	1.0	0.0	0.0	1.2381	48.6735	38.284	MANE_inflated
