database	cell_type	n_markers	n_markers_in_uf	n_markers_affected	frac_affected	affected_markers
CellMarker2	T helper(Th) cell	62	60	60	1.0	ANP32B;ASF1A;ATF2;BATF;BCL6;BORA;CCL5;CCR4;CCR6;CD200;CD28;CD38;CD3E;CD4;CXCL10;CXCL11;CXCL13;CXCL9;CXCR3;CXCR5;DDX50;EGFR;FAM111A;FRYL;GATA3;GOLGA8A;GZMA;ICOS;IFNG;IL12B;IL17RE;IL2RA;IL6ST;ITGAL;ITGAX;ITM2A;KIR2DL4;KLF2;KLRB1;LRBA;MME;NAP1L4;NUP107;PDCD1;PHF10;PLAC8;PPP2R5C;PRDM1;RORC;RPA1;SEC24C;SLC25A12;SRSF10;STAT6;TBX21;TOX2;TP63;UBE2L3;WAS;ZFP36L2
PanglaoDB	B cells memory	66	60	60	1.0	ADAM28;AIM2;ALOX5;BACH2;BANK1;BLK;CCR6;CD180;CD19;CD1C;CD22;CD27;CD37;CD38;CD69;CD72;CD79A;CD79B;CD80;CD84;CD86;CR2;CXCR5;DENND5B;FCGR2B;FCRL2;FRK;GNG7;GPR18;HHEX;HLA-DOB;IFNA10;IL7;IRF8;LTB;LY86;MBL2;MS4A1;NMBR;NPIPB15;NT5E;P2RX5;PAX5;PNOC;PTPRC;PTPRCAP;RALGPS2;RASGRP2;SIK1;SIT1;SLC12A1;SP140;SPIB;STAP1;TMEM156;TNFRSF13B;TNFRSF17;TRAF4;VPREB3;ZBTB32
PanglaoDB	T helper cells	60	60	60	1.0	AHR;CCR1;CCR10;CCR3;CCR4;CCR5;CCR6;CCR7;CCR8;CD2;CD28;CD38;CD3D;CD3G;CD4;CD40LG;CD5;CSF2;CXCR3;CXCR4;DPP4;FOXP3;GATA3;HAVCR1;HAVCR2;HPGDS;ICOS;IFNG;IL10;IL13;IL17A;IL17F;IL17RB;IL18R1;IL1R2;IL1RL1;IL2;IL21;IL22;IL4;IL5;IL6;IL9;IRF4;KLRB1;KLRD1;LTA;LTBR;NFATC2;NFKB1;NR3C1;PPARG;PTGDR2;RORA;RORC;STAT6;TBX21;TNF;TNFRSF4;TNFSF11
CellMarker2	Exhausted T(Tex) cell	60	59	59	1.0	ADORA2A;B3GAT1;BHLHE40;BTLA;CD160;CD2;CD244;CD274;CD276;CD38;CD3E;CD4;CD8A;CD8B;CD96;CERS6;CHI3L2;CTLA4;CXCL13;ENTPD1;EOMES;GPR25;GZMB;HAVCR1;HAVCR2;HMMR;ICOS;IFIT3;INPP5F;IRF7;KIR3DL1;KLRG1;LAG3;LAYN;MKI67;NFATC1;NFATC2;NFATC3;PCLAF;PDCD1;PDCD1LG2;PI3;PRDM1;PTGER2;PTGER4;SIRT1;TIGIT;TNFRSF1A;TNFRSF1B;TNFRSF9;TOP2A;TOX;TOX2;TOX3;TOX4;TYMS;UBE2C;VSIR;ZEB2
CellMarker2	Lake et al.Science.Ex8	59	59	59	1.0	ADRA2A;ANKRD13A;ATP10A;ATP8B1;B3GAT2;CDC14A;CLTCL1;COL20A1;CREB5;CRTAC1;CTNNA3;FAM151B;FRAS1;GALNT14;GAS2L3;GFRA1;GNG4;GPR153;HGF;HPSE2;ITGA11;ITGB8;KLHL1;LIMS1;LRMDA;LTBP1;MAMDC2;MCTP2;MGAT5;MYO10;NR4A2;NTNG2;OLFML2B;PDLIM5;PECAM1;PLD5;POSTN;PRLR;PTPRU;RASGEF1C;RASSF3;RGS12;RIN2;RNF152;RRBP1;SFMBT2;SMYD1;SNTB1;SPOCK3;STK32B;SWAP70;SYNPR;SYT10;TESC;THEMIS;TRPC5;TRPC7;TRPM4;ZNF804B
PanglaoDB	Purkinje neurons	59	59	59	1.0	ABAT;ADGRB1;ATP2B2;CACNA2D2;CACNG2;CALB1;CAMK2A;CBLN1;CD3G;CERK;CLSTN3;CNPY1;CNTNAP2;CPLX1;DLG4;DLGAP1;GABRA1;GAD1;GAD2;GNG4;GPSM1;GRIA3;GRID2;GRIN1;HCN1;HDAC6;HIVEP2;ITPR3;KCNA2;KCNMA1;MRPS35;NKAIN4;NRIP3;OMP;PCBP3;PCP4;PCP4L1;PDE1A;PDE1B;PDE5A;PDE9A;PENK;PKP4;PPM1E;PRKCA;PRKG1;PVALB;SHANK2;SHISA8;SLC12A5;SLC1A6;SLC22A15;SLC24A2;SLC24A3;SLC32A1;SYNPR;SYT2;TH;TSHZ1
CellMarker2	LGR5+ stem cell	64	58	58	1.0	ACAD10;ACVR1C;ADH1C;ARSL;ATP10B;C16orf89;C6orf136;CDCA7;CFTR;CHMP4C;CHP2;CLDN15;CLDN18;CLDN2;CPA6;DAPK2;DDC;EFNA3;EPYC;EVPL;F2RL1;FBLN2;GDF15;GJB1;GJB2;GOLT1A;GPX2;HNF1A;HSD17B2;ITPKC;LEFTY1;LGR5;LIPG;LY6G6D;MGST1;MYOM3;NOX1;OLFM4;PCSK9;PKP2;PLAGL2;PLEKHH1;PPP1R1B;PTGDR;RGMB;RNF157;RNF186;SFN;SLC27A2;SLC38A4;SLPI;SOX9;SULT1B1;TAF4B;TANC1;TMEM171;TSPAN8;ZNF296
PanglaoDB	Neural stem/precursor cells	57	57	57	1.0	ALDOC;APOE;ARX;ASCL2;BARHL2;CBX3;CCND2;DBX1;DCX;DLL3;DLX1;DLX2;DLX5;EOMES;GFAP;HES5;HOPX;ID4;IFI44;IFIT1;IGF1R;IGFBP3;INAFM2;ISG15;LHX9;MGAT5;NEUROD1;NEUROD4;NEUROG1;NEUROG2;NHLH1;NXPH1;OTX1;P2RX7;PARP12;PBK;PITX2;PLEKHH2;POU3F4;PPP1R17;PROM1;PRSS56;RBM3;RND3;S100A6;S100B;SHOX2;SLC1A3;SOX1;SOX2;SOX3;SOX9;SP8;SP9;TLR3;TMTC4;TOX3
CellMarker2	Multipotent progenitor cell	56	56	56	1.0	ANKRD37;C2CD2;CASP3;CD180;CD33;CD34;CD38;CD44;CD52;CDC45;CENPQ;DDX31;DNAL4;DTX3L;ECE1;FAM229A;GJC2;GPT2;H2AX;IL2RG;IL3RA;ISL1;KIAA1586;KLHL11;LGSN;LRRC57;MAML2;MTA1;MTOR;NUDT8;PITPNM2;PLD1;PLK4;POMT2;PPIH;PROM1;PTP4A3;PWWP2B;RPE;SCARF2;SGK1;SLC25A38;SLX4IP;SNX7;SUPT7L;TBC1D15;TCIM;THY1;TRAF4;UBE2D1;UBE2S;ZFAND1;ZFP41;ZNF143;ZNF354C;ZNF571
PanglaoDB	Mesangial cells	57	56	56	1.0	ACTA2;ACTN1;ADAMTSL4;AKAP12;AMOTL2;ANGPT2;ARID5B;CALD1;CCR7;CSTB;DYRK1A;ECM1;EMILIN1;FGF1;FILIP1L;FLNA;FN1;GATA3;HOPX;ITGA8;LATS2;LEF1;LRP5;MAP3K20;MEF2C;MIB1;MRC1;MYL9;NCOA2;NOCT;NOSTRIN;NR4A2;OGT;PAWR;PDE3A;PDGFB;PDGFRB;PER3;PLA2R1;PLAU;PML;PTN;RASD1;ROCK1;SERPINE2;SFRP2;SH3BGRL;SMARCA5;SNCG;TBX18;TEK;THY1;TNS1;TPM2;TRIP4;YAP1
CellMarker2	CD1C+_B dendritic cell	56	55	55	1.0	ADAM15;ANXA1;AOAH;ASGR1;BST1;CD14;CD163;CD1D;CD36;CES1;CLEC10A;CREB5;CSF3R;CSTA;EREG;F13A1;FCER1A;FCN1;FPR1;HBEGF;HNMT;IL13RA1;IL1B;IL1RN;IL27RA;ITGA5;LAT2;LMNA;LYZ;MGST1;MICAL2;MNDA;MPP7;MTMR11;NAIP;NFE2;NLRP12;NLRP3;NOD2;NR4A2;PID1;PLBD1;PTAFR;RAB27A;RAB3D;RETN;RNASE2;S100A12;S100A8;S100A9;SLC2A3;SMN1;STING1;TREM1;VCAN
CellMarker2	Pit progenitor cell	55	55	55	1.0	ACTC1;ADRA1D;AK4;ALDH1B1;BARX1;BCL11A;BCL2;BMPER;CAPS;CFAP221;CFL2;CNN1;CORO1C;DHX35;DIXDC1;FBXO32;GBP2;HACD1;HSPB8;IL17B;KCNMB1;LAMA5;LDB3;LIMS2;LRP5;LRRFIP2;MICALL1;MVB12B;NFIX;NPB;NRXN3;OLR1;P2RX4;PIPOX;PPP1R14A;RASSF3;RPRD1B;RSPO3;RTL5;SBSPON;SETD1B;SGCA;SLC24A3;SLC2A4;SMG8;SRF;TAFA4;TIMM17A;TMEM47;TMEM51;TNFAIP8;VSNL1;WFDC1;WIF1;YBEY
PanglaoDB	Leydig cells	54	54	54	1.0	ACSBG1;ADAM21;ALDH1A1;ALDH1A3;ASS1;CALB2;CFD;CXCL10;CYP11A1;CYP17A1;CYP19A1;CYP26B1;DHCR7;DLK1;EDNRA;ESRRG;FABP9;GAS6;GATA4;GJA1;GPRC6A;HSD11B2;HSD17B3;HSD3B1;IGF1;IGF2;IGFBP3;IGFBP5;INHA;INHBA;INSL3;KISS1;LCN2;LEP;LHCGR;MAFB;MLANA;NOS1;NR5A2;PDE8A;PLAUR;PRLR;PTCH1;PTGDS;RLN1;RLN2;RLN3;SLC9A8;SMOC2;STAR;SULT1E1;TAC1;THBS2;VIT
PanglaoDB	Plasmacytoid dendritic cells	55	54	54	1.0	ARHGAP9;BCL11A;BLNK;BST2;CARD6;CCR7;CCR9;CD4;CD40;CD80;CD83;CD86;CD8A;CDH1;CLEC4C;CLEC4G;CUX2;CXCR3;CXCR4;DERL3;ERN1;ETV6;GPR183;GRM8;GZMB;IGLL1;IL17RB;IL3RA;IRF5;IRF7;IRF8;ITM2C;JCHAIN;KLK1;LAMP5;LILRA4;MAP3K2;MAP3K8;MCTP2;MZB1;NRP1;PACSIN1;PRKCA;PTCRA;S100A8;SERPINF1;SLC15A4;SPIB;TCF4;TLR7;TLR9;TNFSF13B;TRADD;ZFAT
PanglaoDB	Basal cells	56	53	53	1.0	ACADVL;ACTG2;ALKBH7;ANXA11;BACE2;BCL2;BMP7;BNIP3;CAPN1;CDH3;CTNNB1;DNPH1;DPP7;DUSP23;FBXO32;GYPC;HEBP2;ILK;IRF6;ITGA2;ITGA3;ITGB4;ITGB6;KRT14;KRT15;KRT17;KRT23;KRT5;KRT6B;LAMB3;LAMC2;METTL5;MMP7;MT1E;MT1X;MYLK;NNMT;OPTN;PKP3;PLAU;PLP2;RAB13;RAB38;RARRES1;S100A14;SERINC2;SLC16A3;SLC25A37;SPHK1;SRSF4;TMEM14A;TP63;TYMP
PanglaoDB	Loop of Henle cells	53	53	53	1.0	ADAMTS5;AQP1;ARC;ARID5A;ARVCF;CALCRL;CD40;CDH6;CDKN1C;CLCNKA;CLDN10;CLDN16;CLDN19;CLDN8;COX4I2;CXCL1;CYP4B1;DACH1;DEFB1;DKK1;DRAM1;ENC1;FABP4;FGA;GEM;HEY2;IGF1;IRX2;KCNT1;LCN2;LIPG;LRRC66;NEK6;NKAIN4;NRGN;PARVB;PCSK9;PLA2G7;PPP1R1B;PTGS2;RGS5;RNF182;SH3RF2;SLC11A2;SLC12A1;SLC12A3;SLC14A2;SMARCD3;SPSB1;THBS1;TNNI1;TRPM7;UMOD
PanglaoDB	Photoreceptor cells	53	53	53	1.0	ADAMTS5;B3GALT2;CABP5;CACNA2D3;CACNA2D4;CCDC136;CHGA;CNTN4;CNTNAP2;CPLX3;CRX;FRMD3;GABRA1;GABRG2;GLS;GNB3;GNG13;GPR179;GRM6;HSPA12A;ISL1;KCNMA1;LIN7A;LRTM1;NDNF;NEUROD4;NLK;NR2E3;NRL;NTNG1;OTX2;PCBP3;PCP2;PDC;PDE6G;PRKCA;PROX1;QPCT;RCVRN;RD3L;RHO;RNF152;RNPC3;ROM1;SAG;SEBOX;STRIP2;STX3;SYNE1;TPBG;TRNP1;VSTM2B;VSX2
CellMarker2	Mesenchymal stromal cell	52	52	52	1.0	ADGRE5;ALCAM;ANPEP;BSG;CD14;CD151;CD19;CD276;CD34;CD44;CD47;CD55;CD58;CD59;CD63;CD81;CD9;CD99;CDH1;CSPG4;CXCL12;ERBB2;FZD9;ICAM1;IL4R;ISLR;ITGA1;ITGA5;ITGA6;ITGAV;ITGB1;ITGB2;ITGB3;ITGB4;LEPR;MCAM;MME;NCAM1;NES;NGFR;NRP1;NT5E;PDGFRB;PECAM1;PTPRC;RGS5;SLC3A2;SUSD2;TFRC;THY1;TNFRSF1A;VCAM1
PanglaoDB	Mesothelial cells	53	52	52	1.0	ACKR3;ADGRD1;ANO1;AR;BCL3;C2;CALB2;CDH1;CDON;COBLL1;CRLS1;DES;DPP4;DUSP5;EFEMP1;FBXO33;FGF1;FLNC;FMO2;FMOD;FRAS1;FZD1;GBP2;GSTA3;HAS2;IL17RE;KCNAB1;KRT5;KRT6A;KRT7;LGALS7;LOX;LRRN4;ME1;ME2;MEDAG;MSLN;MUC16;NPR1;OSR1;PCSK6;PKHD1L1;PTGS2;RARRES2;RASL11A;RND1;RSPO1;ST3GAL1;SULF1;THBD;TWSG1;WT1
PanglaoDB	T memory cells	55	52	52	1.0	ACP5;APBB1IP;ARHGAP15;ARHGAP45;ARHGEF1;BCL2;BIN2;CCR5;CCR6;CCR7;CD2;CD247;CD27;CD28;CD3D;CD3E;CD3G;CD4;CD69;CD7;CXCR6;CYTIP;DGKA;ENPP1;EPSTI1;GIMAP1;GIMAP4;GRAP2;ICOS;IKZF1;IL7R;ITGAE;ITGB5;ITGB7;KPNA4;LAT;LCK;LEF1;LTB;NKG7;PTPRC;PTPRCAP;RAPGEF6;RHOH;S100A8;S100A9;SATB1;SELL;SKAP1;SP100;TBC1D10C;TCF7
CellMarker2	M1 macrophage	52	51	51	1.0	BCL2A1;CCL2;CCL4;CCL5;CCR7;CD163;CD38;CD40;CD68;CD80;CD83;CD86;CLEC7A;CXCL10;CXCL11;CXCL12;CXCL8;CXCL9;FCGR1A;FCGR2A;FCGR3A;FOS;FPR3;HLA-DRA;IFI27;IL12A;IL12B;IL1A;IL1B;IL23A;IL2RA;IL6;IL7R;IRF1;IRF5;NFKB1;NOS2;NOX1;PTGS2;ROS1;S100A8;SELP;SIGLEC1;SOCS3;STAT1;TLR2;TLR4;TNF;TREM2;TSPO;VSIR
CellMarker2	Naive CD4+ T cell	53	51	51	1.0	ABLIM1;ACTN1;C1orf162;CCR7;CD27;CD28;CD3D;CD3E;CD4;CD40LG;CD55;CD69;CD8A;CXCR5;EEF1B2;EIF3L;FAM117B;FHIT;GATA3;GIMAP5;GIMAP8;GPR183;GZMA;GZMK;IL7R;IL9R;LDLRAP1;LEF1;LRRN3;MAL;MYC;NELL2;NOSIP;PDCD1;PECAM1;PRKCA;RPS5;RSL1D1;S1PR1;SATB1;SELL;SERINC5;SLC40A1;SVIL;TBX21;TCF7;TESPA1;TMEM204;TRABD2A;TSHZ2;TXK
PanglaoDB	Beta cells	51	51	51	1.0	ADCYAP1;BMP5;CASR;CD40;DLK1;EDARADD;EFNA5;EZH1;FFAR2;FXYD2;G6PC2;GCGR;GJD2;HAMP;HOPX;IAPP;IGF2;INS;ISL1;JPH3;LMX1A;MAFA;MAFB;MEG3;NEUROD1;NKX2-2;NKX6-1;NKX6-2;NPTX2;NPY;NTRK1;PAX4;PAX6;PCSK1;PCSK2;PDX1;PFKFB2;PIR;RGS16;RIMS1;SCGB2A1;SCGN;SH3GL2;SIX2;SIX3;SLC2A2;SLC30A8;SMAD9;STXBP5;SYT13;TGFBR3
PanglaoDB	Chondrocytes	51	51	51	1.0	ACAN;AGER;ATF4;ATRX;BMP2;CHAD;CHODL;COL10A1;COL11A1;COL2A1;COL6A1;COL9A1;COL9A3;COMP;CREB3L2;CRTAC1;CTNNB1;CYTL1;DLK1;EMP1;FGF18;GADD45B;GLI3;HAPLN1;IGF2;IL10RA;LCN2;LUM;MATN1;MATN3;MGP;MIA;MMP13;NOG;PBX3;PRG4;PTHLH;RUNX2;RUNX3;S100A8;S100A9;SCRG1;SDC3;SHOX;SMO;SOX6;STAT1;TCF4;TNC;VDR;VEGFA
PanglaoDB	Ependymal cells	56	51	51	1.0	AK7;AK8;ANGPTL2;AQP1;AQP4;CALML4;CATIP;CELSR2;CFAP126;CFAP44;CFAP54;CFAP65;CHEK2;CROCC;CRYGN;DNAH12;DYNLRB2;EFNB3;ENKUR;FAM216B;FOXJ1;GFAP;HDC;HSPA2;IQCG;KRT15;LRRC23;MEIG1;MYB;MYO16;NME9;PCP4L1;PLTP;PLXNB2;PVALB;RARRES2;RFX2;RIIAD1;RSPH1;S100B;SIX3;SPEF2;STOML3;TEKT1;TEKT4;TM4SF1;TMEM107;TMEM212;TRIM71;USP18;ZMYND10
CellMarker2	Glial cell	50	50	50	1.0	ACKR1;ACTA2;APOE;BCAN;BMP4;CCL11;CCN2;CD14;CD36;CD44;CD68;CDH5;CHI3L1;CLDN5;CLEC9A;CXCR4;ENTPD2;FABP7;FGFR3;FGL2;GFAP;GFRA3;HMGA2;ITGAM;LAMP5;MADCAM1;MBP;MOG;PHOX2B;PLVAP;PTPRC;RBP7;RGS5;RLBP1;RSPO3;RXRG;S100A1;S100B;SLC1A2;SLC1A3;SOX10;SOX17;SOX2;SPRY1;TAGLN;VWA1;WNT2B;WNT5B;XCR1;ZFP36
CellMarker2	Leukocyte	51	50	50	1.0	ALCAM;CCR4;CD14;CD163;CD19;CD2;CD27;CD274;CD28;CD38;CD4;CD40;CD40LG;CD48;CD53;CD69;CD80;CD86;CD8A;CD96;CORO1A;CTLA4;CTSS;CX3CR1;DNA2;EOMES;FAS;FCGR1A;FCGR3A;FCGR3B;GNLY;HAVCR2;IFNG;IL2RA;IL7R;ITGAL;ITGAM;ITGAX;LAG3;LSP1;LST1;MKI67;MS4A1;NCAM1;PDCD1;PRF1;PTPRC;TBX21;TLR4;TREM1
CellMarker2	T follicular helper(Tfh) cell	50	50	50	1.0	APCS;B3GAT1;BCL6;CCR5;CCR6;CD200;CD4;CD40LG;CDK5R1;CHGB;CHI3L2;CXCL13;CXCR3;CXCR5;CXCR6;ELAPOR1;GPR183;H4C12;HEY1;ICA1;ICOS;IL21;KCNK5;LDLRAD4;LTB;MAF;MAGEH1;MALAT1;MME;MRTFB;MYO6;MYO7A;PASK;PDCD1;POMT1;PTPN13;PVALB;SH3TC1;SIRPG;SLC7A10;SMAD1;ST8SIA1;STK39;THADA;TIGIT;TNFRSF4;TOX;TOX2;TSHR;ZNF764
PanglaoDB	Müller cells	51	50	50	1.0	ANXA4;APOE;AQP4;ATG4B;CA2;CD44;CLU;CNR2;COL11A1;COL1A1;COL2A1;COL3A1;COL4A2;COL5A1;COL6A1;COL9A1;CRB1;CROT;CRYM;DAPL1;DBI;DKK3;GLUL;GNAI2;GPR37;GSTM5;HES1;IL33;IL6;ITM2B;KCNJ10;KCNJ2;KIT;PRDX6;RDH10;RLBP1;S100A16;SFTPA1;SLC1A3;SLC38A3;SLC38A5;SLC6A1;SLITRK2;SOX2;SPC25;SYNPR;TLR2;VEGFA;VSX2;ZBED4
PanglaoDB	Neuroblasts	50	50	50	1.0	ASCL1;CCKAR;CCKBR;CNR1;CUX2;DAB1;DCX;DLL3;DLX2;DRAXIN;EFNA2;EGFR;EOMES;EPHA4;ERBB4;EZH2;GRM5;IGFBPL1;ISL1;ITGA6;KLK3;LRP8;MAPK7;MARK2;NCAM1;NCAN;NES;NEUROD1;NEUROG1;NEUROG2;NKX6-1;NTNG1;PBX1;PHF1;POU6F2;PROK2;PROKR2;PROS1;SALL3;SCGN;SIRT1;SP8;SP9;TACC3;TRIM32;TSHZ1;TUBB3;VLDLR;WT1;ZBED4
CellMarker2	FGFR1LowNME5- epithelial cell	52	49	49	1.0	ACSF3;ARRDC2;CCDC15;CD52;CD69;CDIP1;CLCA2;CLOCK;CRTC1;CYTIP;DCAKD;DIAPH3;DIPK1B;DNAJC4;FABP3;GAS2L1;GAS7;GPC1;IL10RA;IRGQ;ISYNA1;L3MBTL3;LAPTM5;LPXN;LTV1;MBNL3;MCUR1;MFSD3;NDRG4;NUP160;NUP35;PEX11A;PHTF2;PIP4K2A;PPP1R9B;PWWP2A;RBSN;RNF166;RPL39L;SH3KBP1;SHLD2;SLC2A3;SPATC1L;TCF7;TET1;TMEM183A;TRAF1;ZNF142;ZNF462
PanglaoDB	Osteoclasts	49	49	49	1.0	ACP5;AGER;AQP9;CA2;CASR;CCL3;CD68;CTSK;CX3CR1;DCSTAMP;EFNB2;EGFL7;EPHB1;ESR1;GRM8;HIF1A;IRAK3;ITGA2;ITGAV;ITGB1;ITGB3;ITGB5;ITPR3;KCNMA1;LTB4R;MMP9;NRP2;ONECUT1;OSCAR;P2RY6;PTH1R;PTPRA;RAB3B;RGS18;SEMA4D;SERPINF1;SLC2A1;SLC39A14;SMAD4;SNX10;SOST;SPP1;TAS1R3;THRA;TNFRSF11A;TNFRSF11B;TRPV5;VDR;ZBTB7A
CellMarker2	Germinal center B cell	49	48	48	1.0	ACTG1;AICDA;BACH2;BCL6;BCL7A;CCDC144A;CD19;CD38;CD81;CD9;DAAM1;DERL3;EZR;FOXO1;GAPDH;GCSAM;H2AZ2;H4C3;HMCES;HMGA1;HMGB2;HMGN1;HMGN2;IRAG2;IRF8;JSRP1;LMO2;LPP;MARCKSL1;MEF2B;MKI67;MME;MS4A1;NEIL1;PAX5;PCLAF;PTPRC;PTTG1;RFTN1;RGS13;SERF2;SERPINA9;SLAMF7;STMN1;SUGCT;SYNE2;TCL1A;UCP2
CellMarker2	T helper cell	50	48	48	1.0	ABCB1;B3GAT1;BTLA;CAPG;CCR10;CCR3;CCR4;CCR5;CCR6;CCR7;CD200;CD34;CD38;CD3D;CD3E;CD4;CD40LG;CD5;CD52;CD69;CD7;CXCR3;CXCR5;DPP4;DUSP1;ENTPD1;FASLG;GZMK;ICOS;IFNGR1;IL12RB1;IL18R1;IL2RA;IL32;IL6R;IL7R;IL9;ITGAE;KLRB1;MME;NT5E;PARP8;PDCD1;PTGDR2;PVRIG;SELL;SELP;SLC4A10
PanglaoDB	Enteroendocrine cells	48	48	48	1.0	AFP;ALCAM;ARX;CCK;CHGA;CHGB;CPE;ENPP2;FABP5;FFAR1;FFAR3;FFAR4;GAL;GAST;GCG;GFRA3;GHRL;GIP;GLP1R;GLP2R;GNAT3;GPR119;IAPP;INSL5;ISL1;MC4R;MLN;NEUROD1;NEUROG3;NKX2-2;NPSR1;NTS;NUCB2;PAX6;PCSK1;PYY;RIMBP2;SCGN;SCN3A;SCT;SST;SSTR2;TAC1;TAS1R2;TAS1R3;TRPA1;VEGFA;VWA5B2
PanglaoDB	Keratinocytes	48	48	48	1.0	ANXA8;AQP3;CALML5;CCL2;CD24;CXCL1;DMKN;DSC3;ENTPD2;FGF5;FLG;FST;GJB3;ICAM1;IL13RA1;IRF3;IVL;KPRP;KRT1;KRT10;KRT14;KRT15;KRT16;KRT17;KRT36;KRT5;KRT84;LAMA5;LAMC2;LCN2;LGALS7;NGFR;PI3;PKP1;PKP3;PLEC;REL;RIPK4;S100A14;SBSN;SFN;SGPP1;SIRT7;SPRR1A;SPRR1B;TFAP2A;TGM1;TRIM29
CellMarker2	1-cell stage cell (Blastomere)	47	47	47	1.0	ACCSL;ACVR1B;ARHGEF16;ASF1B;BCL2L10;BLCAP;BNIP1;C1orf210;C1orf226;CASC3;CIAPIN1;CLEC10A;CNOT11;DCLK2;DHCR7;DMRTB1;DPF2;DUSP7;FDFT1;FTL;GRB7;GUCD1;H1-8;INTS9;KLF11;KLHDC3;MKNK1;NECAP2;PPIL2;RNF10;SDCCAG8;SHMT2;SKP2;STARD7;STK38;TENT4A;TMEM163;TNFSF13;TRAFD1;TROAP;TUBG1;TUBG2;UNKL;USB1;YPEL1;ZFYVE21;ZSWIM3
CellMarker2	Lymphoid cell	48	47	47	1.0	B3GAT1;CCR4;CCR6;CD160;CD19;CD244;CD247;CD27;CD34;CD38;CD4;CD68;CD69;CD7;CD81;CD8A;CXCL10;CXCL9;CXCR3;FASLG;FCGR3A;FLT3;GMFG;IL12RB1;IL17RA;IL18R1;IL2RB;IL7R;ITGA2B;ITGAE;KIT;KLRB1;KLRD1;KLRG1;KLRK1;LY9;MME;NCAM1;NCR1;NCR2;NCR3;PTPRC;SELL;SLAMF7;SPN;TIA1;ZAP70
PanglaoDB	Alpha cells	47	47	47	1.0	ALDH1A1;ARX;CHGA;CRYBA2;DPP4;F10;FAP;FEV;FXYD5;GC;GCG;GLP1R;GLS;GPR119;IRX1;IRX2;KCNK16;KLHL41;LDB2;LOXL4;MAFB;NEUROD1;NKX2-2;NKX6-1;PAX6;PCSK1;PCSK2;PEMT;PGR;PLCE1;POU3F4;PRRG2;PTGER3;PYY;RESP18;RFX6;RGS4;SCGB2A1;SCGN;SH3GL2;SLC30A8;SLC38A5;SMARCA1;SMIM24;TM4SF4;TTR;UCP2
PanglaoDB	Luminal epithelial cells	48	47	47	1.0	AGR2;ANKRD30A;ANPEP;ANXA1;AQP3;AQP5;AR;AREG;ATP2C2;ATP7B;BTG1;CD74;CD9;CDH1;CEBPD;CLDN4;DDR1;ESR1;FGFR2;FGFR4;FGG;HIF1A;HMGA1;KLK3;KRT18;KRT19;KRT23;KRT8;LCN2;LTF;PGR;PIP;PROM1;PTH1R;RUNX1;SAA2;SERPINA1;SERPINB3;SERPINB4;SLC12A2;SLPI;STC2;SYTL2;TNFSF10;UXT;WFDC2;WNT5A
PanglaoDB	Megakaryocytes	48	47	47	1.0	ACHE;ALOX12;CD9;CIB1;CXCR1;CXCR2;CXCR4;EPOR;F13A1;FLI1;GATA1;GATA2;GP1BA;GP5;GP9;IL21R;IL2RA;IL6;ITGA2B;ITGB3;KIF5B;LAT;LRP1;MAFG;MATK;MPL;NFATC1;PDE6B;PECAM1;PF4;PLEK;PLK3;PPARG;PROX1;RGS18;S100A8;S100A9;SELP;SLAMF1;SPON2;SYP;TGFB1;TLR9;TREML1;TSPAN9;VEGFA;VWF
CellMarker2	Cardiomyocyte	46	46	46	1.0	ACTC1;ACTN2;ALCAM;BMP4;CD3D;COL1A1;CORIN;CSF1R;DCN;FABP3;GATA4;GATA6;GJA1;GJA4;GJA5;HADHA;HCN4;HEPACAM;IRX4;KCNJ2;LRG1;MB;MEF2C;MYBPC3;MYH11;MYH6;MYH7;MYL2;MYL4;MYL7;NKX2-5;NPPA;PCDH7;PCM1;PECAM1;POPDC2;SCN5A;SIRPA;SOX9;TBX5;TNNI3;TNNT2;TPSAB1;TTN;VCAM1;WT1
CellMarker2	Memory B cell	49	46	46	1.0	AIM2;AQP5;ARID1A;CCR2;CCR6;CCR7;CD19;CD22;CD24;CD27;CD38;CD44;CD70;CD72;CD79A;CD86;CEACAM21;CR2;CXCR3;EBI3;FAS;FCRL5;GPR183;JCHAIN;KIF16B;KIR2DL1;KLF10;KLK1;MS4A1;NEDD4L;QPCT;RB1;RBPJ;SELL;SMAD4;SPIB;TCF7;TCL1A;TFEC;TLR1;TLR10;TLR2;TLR6;TLR7;TSC2;ZBTB32
PanglaoDB	Acinar cells	48	46	46	1.0	AKR1C3;ALDOB;AMY2B;ANGPTL4;ANPEP;CEL;CELA1;CELA2A;CELA3A;CELA3B;CFB;CLPS;CPA1;CPA2;CPB1;CTRB1;CTRB2;CTRC;CXCL17;DUOXA2;GDF15;GSTA1;GSTA2;KLK1;LGALS2;LYZ;OLFM4;PDZK1IP1;PLA2G1B;PNLIP;PNLIPRP1;PRSS1;PRSS2;PRSS3;PTF1A;RARRES2;RBPJL;REG1A;REG1B;REG3A;RNASE1;SERPINA3;SPINK1;SYCN;UBD;ZG16
